treated_permno,treated_accession,treated_td,treated_quarter,treated_sic2,treated_post,control_permno,match_group,mahalanobis_d2,control_logcap,control_logilliq,control_turnover,control_ret12m,control_idiovol
16431,0001104659-24-109740,2024-10-11,2024Q4,20,1,93263,0001104659-24-109740,0.023225110916006105,15.776760378924862,-9.173316590248591,0.6200794371034326,-0.3992490047530737,0.03645975336548917
16431,0001104659-24-109740,2024-10-11,2024Q4,20,1,13188,0001104659-24-109740,0.05242415709619586,15.716037988906422,-8.857212358293253,0.07092861175363178,0.20988500388921238,0.01268014151218997
16431,0001104659-24-109740,2024-10-11,2024Q4,20,1,56274,0001104659-24-109740,0.19371256450139734,16.464289444033867,-9.515139301114564,0.34098545254895263,0.036171999061480165,0.016978894021325047
90989,0000921895-23-001235,2023-05-09,2023Q2,73,0,16805,0000921895-23-001235,0.08121193076121559,12.866030089979134,-4.0045489145863815,0.13213372894772893,0.08752201189054176,0.03142999843135423
90989,0000921895-23-001235,2023-05-09,2023Q2,73,0,22266,0000921895-23-001235,0.0878667020896482,13.132108915011564,-4.396590544674692,0.4963023327243955,-0.7794489951920696,0.032836521749611304
90989,0000921895-23-001235,2023-05-09,2023Q2,73,0,19331,0000921895-23-001235,0.1930553463509188,13.187367327712938,-3.759626953264972,2.3097376223435284,-1.2349909776821733,0.047076999705671856
14339,0001781002-24-000055,2024-11-12,2024Q4,35,1,15203,0001781002-24-000055,0.06757616096573256,9.0481025794263,1.4727914921985785,6.732257461551894,-0.08349899260792881,0.031867771506347044
19628,0000902664-22-004509,2022-09-28,2022Q3,28,0,20610,0000902664-22-004509,0.004905773056301007,10.8919508419998,-0.7723879546996757,0.737050664584225,-1.1159649845212698,0.0621666342601575
19628,0000902664-22-004509,2022-09-28,2022Q3,28,0,90682,0000902664-22-004509,0.009608338559312878,10.864719527166143,-0.8800685694918559,0.48468791809245265,-0.614221995259868,0.036311778579867754
19628,0000902664-22-004509,2022-09-28,2022Q3,28,0,14937,0000902664-22-004509,0.019917838319890455,10.634559895847774,-0.5029408700460486,1.2602822447543611,-0.09143299900460988,0.0477076278915182
18642,0001213900-22-010936,2022-02-23,2022Q1,20,0,82279,0001213900-22-010936,0.2759254594160293,12.734220175086733,-4.330031245206205,0.08346874137834351,0.060900007068994455,0.0214557088171809
18642,0001213900-22-010936,2022-02-23,2022Q1,20,0,19541,0001213900-22-010936,0.6539047301500726,13.276137300553417,-4.726044338575148,0.26172518199040584,-0.28987498121568933,0.02665269179848708
12828,0000899140-22-000462,2022-04-12,2022Q2,67,0,14183,0000899140-22-000462,0.11714899414420445,11.81405767738641,-4.7814879020676,1.5166568910237896,-0.10820799868088216,0.012056238749192205
12828,0000899140-22-000462,2022-04-12,2022Q2,67,0,16585,0000899140-22-000462,0.12485091175284016,12.094731280194054,-4.473801927087131,1.8549084286860364,0.07312299509067088,0.018198553444713963
12828,0000899140-22-000462,2022-04-12,2022Q2,67,0,18715,0000899140-22-000462,0.15791033702984855,12.68987701126432,-5.195370261069299,0.4616117285924483,-0.03801299742190167,0.017771431920995905
22220,0001193805-24-000342,2024-03-05,2024Q1,38,1,10966,0001193805-24-000342,0.02395800943024302,13.006887248790555,-4.660076271283623,1.6509872272546429,0.3304450165014714,0.04738098970979338
22220,0001193805-24-000342,2024-03-05,2024Q1,38,1,84413,0001193805-24-000342,0.07034504266020207,12.896271985474167,-4.118162900461237,3.943260833323577,0.14583000889979303,0.04682778421118509
22220,0001193805-24-000342,2024-03-05,2024Q1,38,1,19022,0001193805-24-000342,0.11122604660204512,12.980055503895105,-4.149224085419609,0.47110919952983615,0.26286998408613726,0.0440474665696198
17366,0001140361-22-010994,2022-03-15,2022Q1,10,0,15278,0001140361-22-010994,0.09876523307037242,10.316135800015594,-0.747088261683028,6.268499548948431,-0.28181000480253715,0.033359878757791527
17366,0001140361-22-010994,2022-03-15,2022Q1,10,0,91421,0001140361-22-010994,0.3008506251321086,10.843098248031888,-1.1510211748312604,6.531500074101043,0.32069499146018643,0.03437861077587406
14268,0001398344-24-009941,2024-05-21,2024Q2,67,1,19225,0001398344-24-009941,0.015746555151412687,12.399200066444257,-3.400566953785,0.1621890386842443,-0.08450800803257152,0.020044815590587465
14137,0001104659-22-099294,2022-08-31,2022Q3,13,0,78841,0001104659-22-099294,0.1447637801148286,12.674693694452055,-5.624122237293415,5.255497915103274,0.7865269995527342,0.04918997251150375
49488,0001140361-23-038327,2023-07-28,2023Q3,28,0,18137,0001140361-23-038327,0.003514728836814411,13.712950118431767,-5.950410754926162,3.1708056220541114,-0.4663070058450103,0.040361877298242435
49488,0001140361-23-038327,2023-07-28,2023Q3,28,0,13918,0001140361-23-038327,0.006411626039628066,13.709332107889276,-5.970698737955903,0.7494746389037693,0.8296050030039623,0.044020845699058626
49488,0001140361-23-038327,2023-07-28,2023Q3,28,0,13796,0001140361-23-038327,0.00647304248885178,13.497491772243276,-5.707434754476249,0.8477155834205427,0.9075420050648972,0.043096272267903114
19224,0001085146-22-004149,2022-11-11,2022Q4,37,0,80828,0001085146-22-004149,0.03940638784087169,12.599030361288225,-3.9378045940438438,0.14829078212815155,-0.12006400345126167,0.015758942155424702
19224,0001085146-22-004149,2022-11-11,2022Q4,37,0,18539,0001085146-22-004149,0.05124969910931796,13.107271180988779,-4.914971653957406,2.1922042629140925,-0.1837310204282403,0.034502030783004956
16104,0000947871-22-000750,2022-07-05,2022Q3,28,0,93301,0000947871-22-000750,0.004269102347711573,12.259638814979159,-3.149841258814915,1.6378499345051547,0.11122000508476049,0.04265001972750474
16104,0000947871-22-000750,2022-07-05,2022Q3,28,0,14072,0000947871-22-000750,0.008362179980656227,12.551301006588758,-3.604124324437334,3.972860783404255,-0.9866749960929155,0.045346676366725805
16104,0000947871-22-000750,2022-07-05,2022Q3,28,0,20058,0000947871-22-000750,0.008575570268618245,12.133648877385248,-3.055175044474342,3.3211230249498245,-1.208375010988675,0.06842631063608631
14566,0001104659-23-107787,2023-09-27,2023Q3,67,0,13332,0001104659-23-107787,0.026561565018275266,13.189767189671837,-6.110402534696827,1.0166024419334445,-0.03617799305357039,0.01738786275067169
14566,0001104659-23-107787,2023-09-27,2023Q3,67,0,26650,0001104659-23-107787,0.03826440682876075,12.822423443397046,-5.359999998450257,0.3175692319675885,-0.04777700378326699,0.011904648554272762
14566,0001104659-23-107787,2023-09-27,2023Q3,67,0,82213,0001104659-23-107787,0.03896888693535907,13.607515252923733,-6.396131256533742,1.5651278890128764,0.047062003053724766,0.01612152139784082
87302,0001477932-22-003302,2022-05-06,2022Q2,73,0,21577,0001477932-22-003302,0.005756832324180569,10.071372061532314,-1.6755052750465953,5.107750574930266,-0.6562540035229176,0.05231160464712489
87302,0001477932-22-003302,2022-05-06,2022Q2,73,0,87439,0001477932-22-003302,0.14505521319017112,10.591062989722351,-1.9597762377149295,1.90070355783339,-1.1858879807405174,0.042377760528829606
87302,0001477932-22-003302,2022-05-06,2022Q2,73,0,93302,0001477932-22-003302,0.302167037736861,10.431771292673277,-1.5841153037189801,1.178499441206727,-0.10362000146415085,0.04873760824416385
14636,0000921895-22-001517,2022-04-27,2022Q2,35,0,79586,0000921895-22-001517,0.03757300038812207,10.640854468750744,-1.9314645775795805,5.3030584187819265,-0.09739602147601545,0.04021525046274261
21890,0001866581-23-000028,2023-02-01,2023Q1,58,0,77902,0001866581-23-000028,0.007629036697044077,14.501407116176392,-7.398727439072636,0.6012646258894725,0.4317199974320829,0.02527347172953739
21890,0001866581-23-000028,2023-02-01,2023Q1,58,0,76732,0001866581-23-000028,0.015293801753518514,13.99756587932072,-6.7718601109605565,0.20876443885825624,0.21284399337309878,0.020016278739101508
21890,0001866581-23-000028,2023-02-01,2023Q1,58,0,15014,0001866581-23-000028,0.01807353460921421,14.500501163927945,-7.525130458153161,0.6503833012928893,0.39034101425204426,0.028124736800862395
13537,0001104659-23-058700,2023-05-10,2023Q2,67,0,19601,0001104659-23-058700,0.016828949845148794,13.894438515303701,-6.624482661304565,0.5681008812924768,-0.07595499797025695,0.014192915776804822
13537,0001104659-23-058700,2023-05-10,2023Q2,67,0,85935,0001104659-23-058700,0.023456324450115917,13.864979272818491,-6.614411366428852,1.3640991149453545,0.13096001220401376,0.022879333049968066
13537,0001104659-23-058700,2023-05-10,2023Q2,67,0,16691,0001104659-23-058700,0.02570473697839348,13.456762681269964,-5.901249837471211,0.6089737241855021,-0.5057449997402728,0.016839051461366304
25452,0000807249-24-000036,2024-03-20,2024Q1,17,1,15417,0000807249-24-000036,0.03660335491206558,8.183073385658565,-0.34744386109240355,8.997443699586318,-0.5826230318634771,0.06459645293701567
89611,0000921895-22-002925,2022-10-30,2022Q4,67,0,16585,0000921895-22-002925,0.0016643663564311973,11.89674376232076,-4.0717419528061685,1.7212525455402985,-0.14733200194314122,0.023899643412814454
89611,0000921895-22-002925,2022-10-30,2022Q4,67,0,19225,0000921895-22-002925,0.44522435518694436,12.369306944090475,-3.9754379459664535,0.2215287526679745,-0.131620002532145,0.02298860047467354
89611,0000921895-22-002925,2022-10-30,2022Q4,67,0,19037,0000921895-22-002925,0.5122961633319747,12.260153219342882,-3.7840139668161306,0.13918943654941834,0.002547995711211115,0.01698167935024474
23340,0001493152-24-049899,2024-12-09,2024Q4,63,1,90925,0001493152-24-049899,0.0008595838911391863,16.659520071905924,-8.758874115787025,0.06076621388472844,0.20325600350042805,0.013177771427351076
23340,0001493152-24-049899,2024-12-09,2024Q4,63,1,26710,0001493152-24-049899,0.016068812155726985,16.745341593503667,-8.725714553399264,0.038692487725876225,0.1072109986707801,0.010881510531857893
23340,0001493152-24-049899,2024-12-09,2024Q4,63,1,79210,0001493152-24-049899,0.03687080921144584,16.515041226692812,-8.741995298474714,0.023060925121211842,0.1906020057213027,0.013688785315232191
21002,0001193805-23-001392,2023-10-04,2023Q4,37,0,14185,0001193805-23-001392,0.4475274814564705,12.239893758970787,-4.415637117494298,0.9234986995552334,0.14847403921885416,0.04592702923514875
63132,0001493152-24-013403,2024-04-01,2024Q2,37,1,14434,0001493152-24-013403,0.025279713637341432,13.622895569104662,-6.199670153802073,0.24653099801079217,-0.288736003509257,0.025161633607698
63132,0001493152-24-013403,2024-04-01,2024Q2,37,1,84041,0001493152-24-013403,0.03543888098720187,13.904468349459584,-6.484760270247589,0.9046212106531095,0.337483994779177,0.0420694294664697
22115,0000950142-22-003329,2022-11-29,2022Q4,73,0,89044,0000950142-22-003329,0.012818973292802382,13.943413943023153,-4.91423729447582,0.1284352995159206,0.17839499021647498,0.02410566858966003
22115,0000950142-22-003329,2022-11-29,2022Q4,73,0,22263,0000950142-22-003329,0.029440925435238456,13.25000232361484,-4.152795304890141,0.6499778219006045,0.3113369724014774,0.04944809269009848
22115,0000950142-22-003329,2022-11-29,2022Q4,73,0,93266,0000950142-22-003329,0.08598845784354725,13.545402749497375,-4.736955699739421,0.37913476618863484,0.2618839959031902,0.030135036963972444
10530,0000921895-22-000341,2022-01-25,2022Q1,28,0,90285,0000921895-22-000341,0.00200824899260211,13.826392692177581,-6.042773316749188,2.319002718066826,0.05809999420307577,0.03394012183323164
10530,0000921895-22-000341,2022-01-25,2022Q1,28,0,15658,0000921895-22-000341,0.010966422515407437,13.929631134999385,-6.085873899759351,0.2841182150566083,-0.1340759776358027,0.04104947040136902
10530,0000921895-22-000341,2022-01-25,2022Q1,28,0,13825,0000921895-22-000341,0.014134270955898438,14.001082875306132,-6.191967578981333,0.1280319973477075,0.27295499747560825,0.03405602364048834
13599,0001851734-22-000538,2022-08-26,2022Q3,28,0,16834,0001851734-22-000538,0.0011165093206940329,10.85281298047518,-1.3559000503208483,23.49641093303301,-0.5337930168316234,0.05765668770611143
13599,0001851734-22-000538,2022-08-26,2022Q3,28,0,78749,0001851734-22-000538,0.017575098003174385,11.151826176609484,-1.6499100714645294,0.14489817153304474,0.050131976837292314,0.037316378209633794
13599,0001851734-22-000538,2022-08-26,2022Q3,28,0,15833,0001851734-22-000538,0.019709814580456567,10.705990357668073,-1.0905406373130797,9.266788462243767,-1.0294279602530878,0.07410539963597691
16473,0001213900-23-049318,2023-06-14,2023Q2,28,0,19249,0001213900-23-049318,1.4611689694599996,8.045415188900913,0.5129153298660312,94.40615053597206,-0.7398460446565878,0.08348472706874704
79039,0001493152-22-000977,2022-01-05,2022Q1,13,0,15382,0001493152-22-000977,0.7595464073630761,10.07478523576943,-2.6695558598760947,9.813318661410978,-0.8555860021151602,0.03503368631214108
92502,0001104659-22-115972,2022-11-02,2022Q4,65,0,14213,0001104659-22-115972,0.030147706953823083,14.193594383579677,-5.7430332152971815,0.10008520263937758,-0.26923700331826694,0.01697263358806145
92502,0001104659-22-115972,2022-11-02,2022Q4,65,0,76123,0001104659-22-115972,0.05664544336865969,14.552419452631582,-5.989716752308912,0.09682053008940202,-0.21516801754478365,0.01765041282520004
92502,0001104659-22-115972,2022-11-02,2022Q4,65,0,22362,0001104659-22-115972,0.09791742174881204,14.595443708444918,-5.966864594879277,0.3053235366822546,0.07837599876802415,0.023595455143401067
88203,0001493152-22-033146,2022-11-10,2022Q4,73,0,10890,0001493152-22-033146,0.009577034532275389,13.289730200851931,-4.8568072896529175,0.5783396003675096,-0.782754976709839,0.028152092401243865
88203,0001493152-22-033146,2022-11-10,2022Q4,73,0,20172,0001493152-22-033146,0.015336321537975183,12.935835177079127,-4.327734212771812,0.7814522249644991,-1.4296370110241696,0.03979603460677437
88203,0001493152-22-033146,2022-11-10,2022Q4,73,0,89572,0001493152-22-033146,0.03131053396597514,13.3938985677731,-4.885121052937693,0.15644065923053335,-0.28118897875538096,0.021428174139486125
57817,0001104659-24-051481,2024-04-22,2024Q2,56,1,14953,0001104659-24-051481,0.0020025696246964526,14.936528700239842,-8.269199318126189,0.3322672676658133,0.11542998603545129,0.022710712298120612
57817,0001104659-24-051481,2024-04-22,2024Q2,56,1,79881,0001104659-24-051481,0.022352805231634017,15.081634131891633,-8.283142156391252,0.4529882568878955,0.09873698552837595,0.023916969387251474
57817,0001104659-24-051481,2024-04-22,2024Q2,56,1,80432,0001104659-24-051481,0.027630583374790584,15.298272928345197,-8.664526778093713,1.0172183835631645,0.421698995429324,0.023107248433340406
16182,0001085146-24-002696,2024-06-06,2024Q2,36,1,87812,0001085146-24-002696,0.0024023782691388967,15.208743560935549,-7.4736852823054365,0.07305212307087287,0.15575501057173824,0.024727351505991497
16182,0001085146-24-002696,2024-06-06,2024Q2,36,1,37568,0001085146-24-002696,0.01262315978713887,15.338090914304978,-7.505336968146368,0.0392584413307717,0.1277660026680678,0.010102564190292226
16182,0001085146-24-002696,2024-06-06,2024Q2,36,1,79108,0001085146-24-002696,0.013443246170206638,15.150726643683639,-7.4805747999881556,0.11822139900839257,0.3298729951202404,0.028317127386181105
16824,0001104659-24-076281,2024-06-26,2024Q2,28,1,19249,0001104659-24-076281,0.14421093065686283,9.467707556425605,-0.7548128354370318,12.842376286509708,2.032806949573569,0.13481135095039642
16824,0001104659-24-076281,2024-06-26,2024Q2,28,1,15510,0001104659-24-076281,0.3346062666531468,9.346950395748891,-0.7989886936860405,14.032622061371255,0.030256977275712416,0.06703341384155767
16824,0001104659-24-076281,2024-06-26,2024Q2,28,1,14133,0001104659-24-076281,0.5845783950066616,10.085076340920876,-0.4056534779009217,7.735087508933801,0.9333700090646744,0.06796065686333547
20630,0001193805-22-001110,2022-07-14,2022Q3,28,0,19479,0001193805-22-001110,0.012551971844695921,11.04629996342064,-1.2858991298603912,0.35207535064331585,-0.4353210159461014,0.03875379410618145
20630,0001193805-22-001110,2022-07-14,2022Q3,28,0,16099,0001193805-22-001110,0.019909732946404,10.786135251040003,-1.107696889344966,1.717552315382105,-0.3179669794626534,0.03545446127666791
20630,0001193805-22-001110,2022-07-14,2022Q3,28,0,88626,0001193805-22-001110,0.04073922363853564,11.612871156894967,-2.0023210282619246,10.376967028771437,-0.5924290143302642,0.06006058042989093
85539,0001973064-23-000001,2023-04-06,2023Q2,39,0,17373,0001973064-23-000001,0.03984177910867721,10.685011843713486,-0.9736820508441366,0.42108204908945196,-0.14823399580927799,0.028574387725200674
19416,0001011438-24-000386,2024-06-21,2024Q2,36,1,87364,0001011438-24-000386,0.035225591576024604,11.950623853963872,-4.788807196386822,1.5211674659113357,0.25990298826945946,0.042258615224340705
19416,0001011438-24-000386,2024-06-21,2024Q2,36,1,17270,0001011438-24-000386,0.044880291357851904,11.73304589124332,-4.175985139456947,8.23243565427888,-0.6013840101659298,0.04317360495053311
19416,0001011438-24-000386,2024-06-21,2024Q2,36,1,83885,0001011438-24-000386,0.1398148580322359,12.228779873914844,-4.583818543096418,8.431287633692266,-0.5548979928717017,0.044431668329331334
21353,0001193125-22-113123,2022-04-11,2022Q2,73,0,13816,0001193125-22-113123,0.0044507413941533595,13.815596404279374,-5.3596507743094906,0.18933341310582424,-0.10877499802154489,0.0215784680768235
21353,0001193125-22-113123,2022-04-11,2022Q2,73,0,85040,0001193125-22-113123,0.0061420517416152995,13.780809997510907,-5.319378047687495,0.1389071961557134,0.08772897730523255,0.025758540007550627
21353,0001193125-22-113123,2022-04-11,2022Q2,73,0,11481,0001193125-22-113123,0.006809924143818247,13.846962692933293,-5.4960109625680955,0.3412791275812468,0.3145100191468373,0.04522730390430249
21790,0000902664-22-002385,2022-03-28,2022Q1,28,0,14316,0000902664-22-002385,0.0067338416786338695,13.243537634142706,-6.008545706256425,5.5068322171907145,0.2050160061335191,0.07008521845127148
21790,0000902664-22-002385,2022-03-28,2022Q1,28,0,16705,0000902664-22-002385,0.03464209036517576,12.870369118090663,-5.450038050965352,2.076596396326055,-0.5982859991490841,0.03530708672870836
21790,0000902664-22-002385,2022-03-28,2022Q1,28,0,14531,0000902664-22-002385,0.21563333602345833,13.04753499812739,-5.370483818500281,9.512377072765252,-0.029828999657183886,0.04058560434130727
20331,0001104659-24-108596,2024-10-07,2024Q4,28,1,23426,0001104659-24-108596,0.0124567513663329,8.447491497345332,-1.161797040154796,429.0835424317885,0.5785810229026538,0.12193320416296281
20331,0001104659-24-108596,2024-10-07,2024Q4,28,1,82215,0001104659-24-108596,0.015040509018487294,8.267407879155591,-0.7263225020552497,197.10780609609728,-0.23406901252747048,0.08376985840292311
20331,0001104659-24-108596,2024-10-07,2024Q4,28,1,17951,0001104659-24-108596,0.022085097234012224,8.738030084438526,-1.3723964414909375,381.25966605144276,0.8276629133615643,0.13282552207445922
19826,0001683168-24-008597,2024-12-02,2024Q4,62,1,80179,0001683168-24-008597,0.14873407384154275,13.088068782980224,-2.4846448016830895,0.022572158310150917,0.3860960000019986,0.028944311702131312
20834,0000078003-22-000045,2022-03-11,2022Q1,28,0,19814,0000078003-22-000045,0.01949166926856695,11.260613625154058,-0.9428494954071343,0.47770491196678827,-1.387503998586908,0.05424483772161669
20834,0000078003-22-000045,2022-03-11,2022Q1,28,0,78091,0000078003-22-000045,0.028747551103499164,10.74033499704849,-0.36749943167491167,0.2816776614250162,-0.21903098095208406,0.036393230309045316
15540,0001213900-23-009764,2023-02-09,2023Q1,62,0,92871,0001213900-23-009764,0.028386624346716217,14.380591385330755,-6.3474563961148665,0.05206984687987391,0.34433299727970734,0.017589023684561948
15540,0001213900-23-009764,2023-02-09,2023Q1,62,0,15650,0001213900-23-009764,0.03449787992586178,14.483687870001974,-6.64374989197546,0.07835115615292818,0.08686600916553289,0.016132551201587093
15540,0001213900-23-009764,2023-02-09,2023Q1,62,0,81254,0001213900-23-009764,0.12166643443730571,14.43711894857829,-6.212016472775645,0.05013713502698261,0.21606700175470905,0.01718895167847653
20953,0001213900-23-040864,2023-03-03,2023Q1,67,0,20831,0001213900-23-040864,0.18489780128528016,12.789541669487756,-2.7699063694183503,0.3088432750178451,0.03134400031922269,0.013631338000997946
14419,0001683168-24-003883,2024-05-23,2024Q2,28,1,17360,0001683168-24-003883,0.00022171422852665823,8.585309678990967,-0.8142810600018232,22.661268155999792,-1.6510290398437064,0.06875858576914916
14419,0001683168-24-003883,2024-05-23,2024Q2,28,1,93016,0001683168-24-003883,0.0033820162343969028,8.488482969028945,-0.7492612479910975,275.5775374033511,-0.46703100828744937,0.06210722778996897
14419,0001683168-24-003883,2024-05-23,2024Q2,28,1,19832,0001683168-24-003883,0.017596575737342184,8.27476487869016,-0.4888717074531049,12.021924309033716,-1.3474050109507516,0.042494833134588635
17093,0001104659-23-093361,2023-08-15,2023Q3,60,0,11397,0001104659-23-093361,0.11748840913794188,13.172194371151253,-5.232361092626544,0.3147976362002677,-0.3641299944720231,0.021454292906269747
17093,0001104659-23-093361,2023-08-15,2023Q3,60,0,87318,0001104659-23-093361,0.2225928856285592,13.599797705498796,-5.652180054596738,0.5945506782448279,-0.3729850038944278,0.030302992848680387
17093,0001104659-23-093361,2023-08-15,2023Q3,60,0,85731,0001104659-23-093361,0.26383733159920286,13.389247014107232,-5.333611439551487,0.4308536384132826,-0.4268220056546852,0.020678300861807893
17315,0000921895-23-001570,2023-06-16,2023Q2,73,0,65270,0000921895-23-001570,0.020595560010313853,11.886461763921172,-3.9056494350644653,0.8265555095236632,0.14486399135785177,0.03223414561320155
17315,0000921895-23-001570,2023-06-16,2023Q2,73,0,20173,0000921895-23-001570,0.16292063117385913,12.09915591960504,-3.869220154646119,5.187032883535866,-0.45341598987579346,0.07997894827755969
20246,0001104659-22-111608,2022-10-16,2022Q4,49,0,92035,0001104659-22-111608,0.009384235881776873,13.955168477537944,-6.188000776926705,2.6530235466899157,0.04952001373749226,0.040745385257925044
20246,0001104659-22-111608,2022-10-16,2022Q4,49,0,53859,0001104659-22-111608,0.02591931803167764,14.108675855026075,-6.171339239216745,0.061588787574672406,-0.20579900481243385,0.019220946588511218
20246,0001104659-22-111608,2022-10-16,2022Q4,49,0,58334,0001104659-22-111608,0.050802851683304534,14.214165482658329,-6.6746486667374265,0.12974405789071103,-0.04920800465333741,0.019128130514552557
93339,0000902664-22-003090,2022-05-19,2022Q2,28,0,14937,0000902664-22-003090,0.01427473747905438,10.50420223379465,-0.5724795193985038,1.1524690567484914,-0.9072689882013947,0.040116925439041676
93339,0000902664-22-003090,2022-05-19,2022Q2,28,0,22296,0000902664-22-003090,0.07252015974513776,10.712811145490873,-0.7009077122406241,0.7717165120859674,-0.7411449754144996,0.046489593024657404
93339,0000902664-22-003090,2022-05-19,2022Q2,28,0,15380,0000902664-22-003090,0.1464039457623374,10.259023347891414,-0.7468497287982576,3.058010601780809,-0.8529429937480018,0.049639952006491045
15540,0001213900-22-005076,2022-01-26,2022Q1,62,0,92871,0001213900-22-005076,0.01038529242733712,14.536148033947828,-6.794297004374035,0.02099901788020588,0.0327740114662447,0.015965594854406285
15540,0001213900-22-005076,2022-01-26,2022Q1,62,0,15650,0001213900-22-005076,0.019760050202928724,14.293664607115678,-6.554872166377107,0.07421571504163109,-0.022255008399952203,0.0139176469405164
15540,0001213900-22-005076,2022-01-26,2022Q1,62,0,87487,0001213900-22-005076,0.09220433481407656,14.15156145583478,-6.534231596905968,1.4730961004664227,-0.18868601159192622,0.019016256113906244
41188,0001214659-24-018485,2024-10-30,2024Q4,38,1,16186,0001214659-24-018485,0.013608574343394986,12.718292107452283,-4.646793414905728,0.6065047024711508,0.03401201154338196,0.02414685455784673
41188,0001214659-24-018485,2024-10-30,2024Q4,38,1,14459,0001214659-24-018485,0.014631571097579413,12.30390092498603,-4.201202890513488,0.78261449128275,0.20856798894237727,0.05110143384430641
41188,0001214659-24-018485,2024-10-30,2024Q4,38,1,21105,0001214659-24-018485,0.03217507972511985,12.634654328184979,-4.822605239764151,1.7340989895123156,-0.6371009940630756,0.061108381359261756
18559,0001104659-24-071864,2024-06-14,2024Q2,28,1,23670,0001104659-24-071864,9.580696681703421e-05,11.268590963084911,-2.5847379189414257,1.9286687313922362,-1.8764070166507736,0.07162086404662336
18559,0001104659-24-071864,2024-06-14,2024Q2,28,1,19024,0001104659-24-071864,0.003856592194414399,11.396541075751749,-2.7075515240139625,1.1251189860213815,0.2758209789171815,0.05768007863488352
18559,0001104659-24-071864,2024-06-14,2024Q2,28,1,86080,0001104659-24-071864,0.007215234761677649,11.315862830398741,-2.7324865795922744,4.383084532327974,-0.21629299176856875,0.03891382004305899
13962,0001140361-23-045575,2023-09-27,2023Q3,28,0,16705,0001140361-23-045575,0.171333319776254,11.093119313924737,-4.037032911120812,7.445714264259509,-1.2996900328435004,0.055131319667405206
13962,0001140361-23-045575,2023-09-27,2023Q3,28,0,15132,0001140361-23-045575,0.40444556788041974,11.538550325808965,-4.3753429223811215,50.750764218199215,-0.9217689743818482,0.04608048046865625
13962,0001140361-23-045575,2023-09-27,2023Q3,28,0,18203,0001140361-23-045575,0.5905143578541956,11.55580744825593,-4.264167976995268,5.437025339627275,-1.0150829937774688,0.06241751646193945
16173,0001013594-22-000547,2022-07-22,2022Q3,73,0,22343,0001013594-22-000547,0.06549922510022776,10.367345460464444,-2.4012025999719344,11.33842700046469,-0.629166018217802,0.0717953340840383
16173,0001013594-22-000547,2022-07-22,2022Q3,73,0,16049,0001013594-22-000547,0.17911657478200865,10.486260000571423,-1.8997763958829519,1.386693946058384,-1.3356840152991936,0.041923875015244395
16173,0001013594-22-000547,2022-07-22,2022Q3,73,0,13812,0001013594-22-000547,0.5587725652548646,10.238570252770083,-2.7320982522812254,13.670557722698737,-0.9594759889878333,0.05516567787978558
17898,0001058854-22-000031,2022-06-21,2022Q2,38,0,85567,0001058854-22-000031,0.03578851243743733,11.218133913289103,-2.2190760592065804,1.02549718245138,-0.30707698897458613,0.04323948171349047
17898,0001058854-22-000031,2022-06-21,2022Q2,38,0,15127,0001058854-22-000031,0.0575485778604881,11.389976282728869,-2.4998493970140565,1.9807603816448558,-0.9972239974886179,0.04975582166178041
17898,0001058854-22-000031,2022-06-21,2022Q2,38,0,13648,0001058854-22-000031,0.10263133716807017,11.948337649446344,-2.687199067746726,0.6285816295905785,-0.7404699760954827,0.03387062966735462
83822,0001173879-22-000002,2022-03-22,2022Q1,23,0,34948,0001173879-22-000002,0.11710587468188322,14.166780565514845,-6.480714840143246,0.09104595264560816,-0.135379989289504,0.019889308399422743
83822,0001173879-22-000002,2022-03-22,2022Q1,23,0,75905,0001173879-22-000002,0.3215902419849487,14.047153851903422,-6.112878065089204,0.32549752819335614,-0.12790500075789168,0.022311910319399775
19986,0001193805-23-000359,2023-03-08,2023Q1,28,0,18133,0001193805-23-000359,0.023749078425110193,12.053056072360777,-3.800796445134971,2.7254991137396156,-0.7326010215329006,0.06884308328636077
19986,0001193805-23-000359,2023-03-08,2023Q1,28,0,18215,0001193805-23-000359,0.027361461338626925,11.471024033901243,-2.927621340431431,2.744245379532607,2.216636054799892,0.09683739433914747
19986,0001193805-23-000359,2023-03-08,2023Q1,28,0,16069,0001193805-23-000359,0.07767252946439601,11.694078422551357,-3.497037418950528,4.469337088280687,0.36639497289434075,0.07498549253043686
58836,0001587987-22-000002,2021-12-31,2021Q4,60,0,90600,0001587987-22-000002,0.9496742704661497,13.795463960909894,-5.818193640458971,0.3343534601896569,0.09940200514392927,0.012770581171870849
19948,0001140361-22-014899,2022-04-07,2022Q2,80,0,20844,0001140361-22-014899,0.014233248462135117,10.747416816998111,-1.5571122919886773,1.544149071180486,-1.0533019866743416,0.08773357572773803
15056,0000902664-22-001112,2022-02-03,2022Q1,28,0,19251,0000902664-22-001112,0.0032200953343986573,12.450954009284878,-4.21237516320237,0.9141755627906624,-0.9651810224168003,0.037344448843811454
15056,0000902664-22-001112,2022-02-03,2022Q1,28,0,19462,0000902664-22-001112,0.011385105608194439,12.733742347929505,-4.66103763242579,0.4532028779583238,-1.535913001280278,0.036067513640101315
